run,tag,step,value
model_602,Episode_Reward/leg_acc_l2,529,-0.19554395973682404
model_602,Episode_Reward/leg_acc_l2,530,-0.1984344869852066
model_602,Episode_Reward/leg_acc_l2,531,-0.2002900391817093
model_602,Episode_Reward/leg_acc_l2,532,-0.2196965366601944
model_602,Episode_Reward/leg_acc_l2,533,-0.2527809739112854
model_602,Episode_Reward/leg_acc_l2,534,-0.24898456037044525
model_602,Episode_Reward/leg_acc_l2,535,-0.32061678171157837
model_602,Episode_Reward/leg_acc_l2,536,-0.30211538076400757
model_602,Episode_Reward/leg_acc_l2,537,-0.3615885078907013
model_602,Episode_Reward/leg_acc_l2,538,-0.3390145003795624
model_602,Episode_Reward/leg_acc_l2,539,-0.43909603357315063
model_602,Episode_Reward/leg_acc_l2,540,-0.462410569190979
model_602,Episode_Reward/leg_acc_l2,541,-0.5058562755584717
model_602,Episode_Reward/leg_acc_l2,542,-0.49646660685539246
model_602,Episode_Reward/leg_acc_l2,543,-0.4705709218978882
model_602,Episode_Reward/leg_acc_l2,544,-0.5162473917007446
model_602,Episode_Reward/leg_acc_l2,545,-0.4890608787536621
model_602,Episode_Reward/leg_acc_l2,546,-0.4934996962547302
model_602,Episode_Reward/leg_acc_l2,547,-0.465114027261734
model_602,Episode_Reward/leg_acc_l2,548,-0.5358391404151917
model_602,Episode_Reward/leg_acc_l2,549,-0.5807864665985107
model_602,Episode_Reward/leg_acc_l2,550,-0.6783686876296997
model_602,Episode_Reward/leg_acc_l2,551,-0.7198939919471741
model_602,Episode_Reward/leg_acc_l2,552,-0.7759307026863098
model_602,Episode_Reward/leg_acc_l2,553,-0.8174140453338623
model_602,Episode_Reward/leg_acc_l2,554,-0.7863450050354004
model_602,Episode_Reward/leg_acc_l2,555,-0.7323580384254456
model_602,Episode_Reward/leg_acc_l2,556,-0.7437677383422852
model_602,Episode_Reward/leg_acc_l2,557,-0.6936776041984558
model_602,Episode_Reward/leg_acc_l2,558,-0.6219451427459717
model_602,Episode_Reward/leg_acc_l2,559,-0.6338338851928711
model_602,Episode_Reward/leg_acc_l2,560,-0.5814113020896912
model_602,Episode_Reward/leg_acc_l2,561,-0.5504048466682434
model_602,Episode_Reward/leg_acc_l2,562,-0.5348871946334839
model_602,Episode_Reward/leg_acc_l2,563,-0.5026823282241821
model_602,Episode_Reward/leg_acc_l2,564,-0.5050292015075684
model_602,Episode_Reward/leg_acc_l2,565,-0.5002068281173706
model_602,Episode_Reward/leg_acc_l2,566,-0.5337411165237427
model_602,Episode_Reward/leg_acc_l2,567,-0.46538785099983215
model_602,Episode_Reward/leg_acc_l2,568,-0.4990340769290924
model_602,Episode_Reward/leg_acc_l2,569,-0.44491177797317505
model_602,Episode_Reward/leg_acc_l2,570,-0.4911949634552002
model_602,Episode_Reward/leg_acc_l2,571,-0.4929097592830658
model_602,Episode_Reward/leg_acc_l2,572,-0.4662676453590393
model_602,Episode_Reward/leg_acc_l2,573,-0.34195396304130554
model_602,Episode_Reward/leg_acc_l2,574,-0.4337301254272461
model_602,Episode_Reward/leg_acc_l2,575,-0.4328652024269104
model_602,Episode_Reward/leg_acc_l2,576,-0.5026382803916931
model_602,Episode_Reward/leg_acc_l2,577,-0.5134973526000977
model_602,Episode_Reward/leg_acc_l2,578,-0.47780492901802063
model_602,Episode_Reward/leg_acc_l2,579,-0.475114643573761
model_602,Episode_Reward/leg_acc_l2,580,-0.4789573550224304
model_602,Episode_Reward/leg_acc_l2,581,-0.47720658779144287
model_602,Episode_Reward/leg_acc_l2,582,-0.5224576592445374
model_602,Episode_Reward/leg_acc_l2,583,-0.5353741645812988
model_602,Episode_Reward/leg_acc_l2,584,-0.480886846780777
model_602,Episode_Reward/leg_acc_l2,585,-0.503154993057251
model_602,Episode_Reward/leg_acc_l2,586,-0.4968826174736023
model_602,Episode_Reward/leg_acc_l2,587,-0.5459976196289062
model_602,Episode_Reward/leg_acc_l2,588,-0.5525686740875244
model_602,Episode_Reward/leg_acc_l2,589,-0.5615828037261963
model_602,Episode_Reward/leg_acc_l2,590,-0.6538629531860352
model_602,Episode_Reward/leg_acc_l2,591,-0.5872506499290466
model_602,Episode_Reward/leg_acc_l2,592,-0.6365416049957275
model_602,Episode_Reward/leg_acc_l2,593,-0.5497808456420898
model_602,Episode_Reward/leg_acc_l2,594,-0.46903911232948303
model_602,Episode_Reward/leg_acc_l2,595,-0.5691394209861755
model_602,Episode_Reward/leg_acc_l2,596,-0.7555186748504639
model_602,Episode_Reward/leg_acc_l2,597,-0.6427144408226013
model_602,Episode_Reward/leg_acc_l2,598,-0.58395916223526
model_602,Episode_Reward/leg_acc_l2,599,-0.42567309737205505
model_602,Episode_Reward/leg_acc_l2,600,-0.5332992672920227
model_602,Episode_Reward/leg_acc_l2,601,-0.64466392993927
model_602,Episode_Reward/leg_acc_l2,602,-0.7144463062286377
model_602,Episode_Reward/leg_action_rate_l2,483,-0.006333132274448872
model_602,Episode_Reward/leg_action_rate_l2,484,-0.007796912454068661
model_602,Episode_Reward/leg_action_rate_l2,485,-0.010445773601531982
model_602,Episode_Reward/leg_action_rate_l2,486,-0.012352831661701202
model_602,Episode_Reward/leg_action_rate_l2,487,-0.014193606562912464
model_602,Episode_Reward/leg_action_rate_l2,488,-0.015601237304508686
model_602,Episode_Reward/leg_action_rate_l2,489,-0.017275230959057808
model_602,Episode_Reward/leg_action_rate_l2,490,-0.019981879740953445
model_602,Episode_Reward/leg_action_rate_l2,491,-0.02111061103641987
model_602,Episode_Reward/leg_action_rate_l2,492,-0.0207216814160347
model_602,Episode_Reward/leg_action_rate_l2,493,-0.01954738423228264
model_602,Episode_Reward/leg_action_rate_l2,494,-0.019408874213695526
model_602,Episode_Reward/leg_action_rate_l2,495,-0.01935616321861744
model_602,Episode_Reward/leg_action_rate_l2,496,-0.019448617473244667
model_602,Episode_Reward/leg_action_rate_l2,497,-0.019433937966823578
model_602,Episode_Reward/leg_action_rate_l2,498,-0.019747575744986534
model_602,Episode_Reward/leg_action_rate_l2,499,-0.01948973722755909
model_602,Episode_Reward/leg_action_rate_l2,500,-0.019307374954223633
model_602,Episode_Reward/leg_action_rate_l2,501,-0.019529756158590317
model_602,Episode_Reward/leg_action_rate_l2,502,-0.019782990217208862
model_602,Episode_Reward/leg_action_rate_l2,503,-0.01983315497636795
model_602,Episode_Reward/leg_action_rate_l2,504,-0.019879821687936783
model_602,Episode_Reward/leg_action_rate_l2,505,-0.020092587918043137
model_602,Episode_Reward/leg_action_rate_l2,506,-0.02002757042646408
model_602,Episode_Reward/leg_action_rate_l2,507,-0.020051240921020508
model_602,Episode_Reward/leg_action_rate_l2,508,-0.02038566954433918
model_602,Episode_Reward/leg_action_rate_l2,509,-0.020066045224666595
model_602,Episode_Reward/leg_action_rate_l2,510,-0.02036704123020172
model_602,Episode_Reward/leg_action_rate_l2,511,-0.020435892045497894
model_602,Episode_Reward/leg_action_rate_l2,512,-0.02032877691090107
model_602,Episode_Reward/leg_action_rate_l2,513,-0.020731914788484573
model_602,Episode_Reward/leg_action_rate_l2,514,-0.020768525078892708
model_602,Episode_Reward/leg_action_rate_l2,515,-0.020540159195661545
model_602,Episode_Reward/leg_action_rate_l2,516,-0.02065732330083847
model_602,Episode_Reward/leg_action_rate_l2,517,-0.020836548879742622
model_602,Episode_Reward/leg_action_rate_l2,518,-0.021029703319072723
model_602,Episode_Reward/leg_action_rate_l2,519,-0.020985497161746025
model_602,Episode_Reward/leg_action_rate_l2,520,-0.02104351297020912
model_602,Episode_Reward/leg_action_rate_l2,521,-0.021065805107355118
model_602,Episode_Reward/leg_action_rate_l2,522,-0.021209636703133583
model_602,Episode_Reward/leg_action_rate_l2,523,-0.0212115328758955
model_602,Episode_Reward/leg_action_rate_l2,524,-0.02136838249862194
model_602,Episode_Reward/leg_action_rate_l2,525,-0.021234668791294098
model_602,Episode_Reward/leg_action_rate_l2,526,-0.021546892821788788
model_602,Episode_Reward/leg_action_rate_l2,527,-0.021453682333230972
model_602,Episode_Reward/leg_action_rate_l2,528,-0.021697919815778732
model_602,Episode_Reward/leg_action_rate_l2,529,-0.02142186462879181
model_602,Episode_Reward/leg_action_rate_l2,530,-0.021446675062179565
model_602,Episode_Reward/leg_action_rate_l2,531,-0.02186269313097
model_602,Episode_Reward/leg_action_rate_l2,532,-0.021722445264458656
model_602,Episode_Reward/leg_action_rate_l2,533,-0.021966636180877686
model_602,Episode_Reward/leg_action_rate_l2,534,-0.021814972162246704
model_602,Episode_Reward/leg_action_rate_l2,535,-0.022236987948417664
model_602,Episode_Reward/leg_action_rate_l2,536,-0.022372255101799965
model_602,Episode_Reward/leg_action_rate_l2,537,-0.022611794993281364
model_602,Episode_Reward/leg_action_rate_l2,538,-0.02215920388698578
model_602,Episode_Reward/leg_action_rate_l2,539,-0.02352937124669552
model_602,Episode_Reward/leg_action_rate_l2,540,-0.023697610944509506
model_602,Episode_Reward/leg_action_rate_l2,541,-0.023941222578287125
model_602,Episode_Reward/leg_action_rate_l2,542,-0.024171138182282448
model_602,Episode_Reward/leg_action_rate_l2,543,-0.023927031084895134
model_602,Episode_Reward/leg_action_rate_l2,544,-0.02449798956513405
model_602,Episode_Reward/leg_action_rate_l2,545,-0.024400051683187485
model_602,Episode_Reward/leg_action_rate_l2,546,-0.024626120924949646
model_602,Episode_Reward/leg_action_rate_l2,547,-0.024321280419826508
model_602,Episode_Reward/leg_action_rate_l2,548,-0.024897128343582153
model_602,Episode_Reward/leg_action_rate_l2,549,-0.02553541585803032
model_602,Episode_Reward/leg_action_rate_l2,550,-0.026150085031986237
model_602,Episode_Reward/leg_action_rate_l2,551,-0.0263687651604414
model_602,Episode_Reward/leg_action_rate_l2,552,-0.026530049741268158
model_602,Episode_Reward/leg_action_rate_l2,553,-0.027754098176956177
model_602,Episode_Reward/leg_action_rate_l2,554,-0.027665328234434128
model_602,Episode_Reward/leg_action_rate_l2,555,-0.02622782066464424
model_602,Episode_Reward/leg_action_rate_l2,556,-0.026827745139598846
model_602,Episode_Reward/leg_action_rate_l2,557,-0.026287036016583443
model_602,Episode_Reward/leg_action_rate_l2,558,-0.025768769904971123
model_602,Episode_Reward/leg_action_rate_l2,559,-0.025883933529257774
model_602,Episode_Reward/leg_action_rate_l2,560,-0.02559886872768402
model_602,Episode_Reward/leg_action_rate_l2,561,-0.02525721862912178
model_602,Episode_Reward/leg_action_rate_l2,562,-0.02548925019800663
model_602,Episode_Reward/leg_action_rate_l2,563,-0.025018902495503426
model_602,Episode_Reward/leg_action_rate_l2,564,-0.025322239845991135
model_602,Episode_Reward/leg_action_rate_l2,565,-0.025400172919034958
model_602,Episode_Reward/leg_action_rate_l2,566,-0.0251330453902483
model_602,Episode_Reward/leg_action_rate_l2,567,-0.02520846389234066
model_602,Episode_Reward/leg_action_rate_l2,568,-0.02513151615858078
model_602,Episode_Reward/leg_action_rate_l2,569,-0.02508147805929184
model_602,Episode_Reward/leg_action_rate_l2,570,-0.025553759187459946
model_602,Episode_Reward/leg_action_rate_l2,571,-0.025733107700943947
model_602,Episode_Reward/leg_action_rate_l2,572,-0.025105789303779602
model_602,Episode_Reward/leg_action_rate_l2,573,-0.02478456124663353
model_602,Episode_Reward/leg_action_rate_l2,574,-0.025624483823776245
model_602,Episode_Reward/leg_action_rate_l2,575,-0.026143452152609825
model_602,Episode_Reward/leg_action_rate_l2,576,-0.026350732892751694
model_602,Episode_Reward/leg_action_rate_l2,577,-0.026737356558442116
model_602,Episode_Reward/leg_action_rate_l2,578,-0.026564989238977432
model_602,Episode_Reward/leg_action_rate_l2,579,-0.026482295244932175
model_602,Episode_Reward/leg_action_rate_l2,580,-0.026646025478839874
model_602,Episode_Reward/leg_action_rate_l2,581,-0.026622038334608078
model_602,Episode_Reward/leg_action_rate_l2,582,-0.02736772410571575
model_602,Episode_Reward/leg_action_rate_l2,583,-0.027224790304899216
model_602,Episode_Reward/leg_action_rate_l2,584,-0.026844920590519905
model_602,Episode_Reward/leg_action_rate_l2,585,-0.027286820113658905
model_602,Episode_Reward/leg_action_rate_l2,586,-0.027001358568668365
model_602,Episode_Reward/leg_action_rate_l2,587,-0.02755030244588852
model_602,Episode_Reward/leg_action_rate_l2,588,-0.02729451097548008
model_602,Episode_Reward/leg_action_rate_l2,589,-0.02789454162120819
model_602,Episode_Reward/leg_action_rate_l2,590,-0.027833763509988785
model_602,Episode_Reward/leg_action_rate_l2,591,-0.02797749824821949
model_602,Episode_Reward/leg_action_rate_l2,592,-0.028286997228860855
model_602,Episode_Reward/leg_action_rate_l2,593,-0.02804102934896946
model_602,Episode_Reward/leg_action_rate_l2,594,-0.02760784514248371
model_602,Episode_Reward/leg_action_rate_l2,595,-0.028352772817015648
model_602,Episode_Reward/leg_action_rate_l2,596,-0.029274411499500275
model_602,Episode_Reward/leg_action_rate_l2,597,-0.028585724532604218
model_602,Episode_Reward/leg_action_rate_l2,598,-0.028554068878293037
model_602,Episode_Reward/leg_action_rate_l2,599,-0.027771996334195137
model_602,Episode_Reward/leg_action_rate_l2,600,-0.02859097346663475
model_602,Episode_Reward/leg_action_rate_l2,601,-0.02860105410218239
model_602,Episode_Reward/leg_action_rate_l2,602,-0.02938799187541008
model_602,Episode_Reward/lin_vel_xy_l2,483,-0.0015986701473593712
model_602,Episode_Reward/lin_vel_xy_l2,484,-0.0033415306825190783
model_602,Episode_Reward/lin_vel_xy_l2,485,-0.009671812877058983
model_602,Episode_Reward/lin_vel_xy_l2,486,-0.023566747084259987
model_602,Episode_Reward/lin_vel_xy_l2,487,-0.041015710681676865
model_602,Episode_Reward/lin_vel_xy_l2,488,-0.05432385951280594
model_602,Episode_Reward/lin_vel_xy_l2,489,-0.07043608278036118
model_602,Episode_Reward/lin_vel_xy_l2,490,-0.0843406692147255
model_602,Episode_Reward/lin_vel_xy_l2,491,-0.09533664584159851
model_602,Episode_Reward/lin_vel_xy_l2,492,-0.10920160263776779
model_602,Episode_Reward/lin_vel_xy_l2,493,-0.11874735355377197
model_602,Episode_Reward/lin_vel_xy_l2,494,-0.12133580446243286
model_602,Episode_Reward/lin_vel_xy_l2,495,-0.12467312067747116
model_602,Episode_Reward/lin_vel_xy_l2,496,-0.12901675701141357
model_602,Episode_Reward/lin_vel_xy_l2,497,-0.13718682527542114
model_602,Episode_Reward/lin_vel_xy_l2,498,-0.14413878321647644
model_602,Episode_Reward/lin_vel_xy_l2,499,-0.14433594048023224
model_602,Episode_Reward/lin_vel_xy_l2,500,-0.1484552025794983
model_602,Episode_Reward/lin_vel_xy_l2,501,-0.14909926056861877
model_602,Episode_Reward/lin_vel_xy_l2,502,-0.14322218298912048
model_602,Episode_Reward/lin_vel_xy_l2,503,-0.14159810543060303
model_602,Episode_Reward/lin_vel_xy_l2,504,-0.13009688258171082
model_602,Episode_Reward/lin_vel_xy_l2,505,-0.11888729780912399
model_602,Episode_Reward/lin_vel_xy_l2,506,-0.1096053272485733
model_602,Episode_Reward/lin_vel_xy_l2,507,-0.10394354164600372
model_602,Episode_Reward/lin_vel_xy_l2,508,-0.10238458961248398
model_602,Episode_Reward/lin_vel_xy_l2,509,-0.09989933669567108
model_602,Episode_Reward/lin_vel_xy_l2,510,-0.09504352509975433
model_602,Episode_Reward/lin_vel_xy_l2,511,-0.09527315944433212
model_602,Episode_Reward/lin_vel_xy_l2,512,-0.09048644453287125
model_602,Episode_Reward/lin_vel_xy_l2,513,-0.08922610431909561
model_602,Episode_Reward/lin_vel_xy_l2,514,-0.08356417715549469
model_602,Episode_Reward/lin_vel_xy_l2,515,-0.08015312254428864
model_602,Episode_Reward/lin_vel_xy_l2,516,-0.07676701992750168
model_602,Episode_Reward/lin_vel_xy_l2,517,-0.07345999777317047
model_602,Episode_Reward/lin_vel_xy_l2,518,-0.07262221723794937
model_602,Episode_Reward/lin_vel_xy_l2,519,-0.07139367610216141
model_602,Episode_Reward/lin_vel_xy_l2,520,-0.07021715492010117
model_602,Episode_Reward/lin_vel_xy_l2,521,-0.06744812428951263
model_602,Episode_Reward/lin_vel_xy_l2,522,-0.06493076682090759
model_602,Episode_Reward/lin_vel_xy_l2,523,-0.062366172671318054
model_602,Episode_Reward/lin_vel_xy_l2,524,-0.06032337248325348
model_602,Episode_Reward/lin_vel_xy_l2,525,-0.05906987935304642
model_602,Episode_Reward/lin_vel_xy_l2,526,-0.05743124708533287
model_602,Episode_Reward/lin_vel_xy_l2,527,-0.05795939639210701
model_602,Episode_Reward/lin_vel_xy_l2,528,-0.056605689227581024
model_602,Episode_Reward/lin_vel_xy_l2,529,-0.06051597744226456
model_602,Episode_Reward/lin_vel_xy_l2,530,-0.06013036519289017
model_602,Episode_Reward/lin_vel_xy_l2,531,-0.05820123851299286
model_602,Episode_Reward/lin_vel_xy_l2,532,-0.056710463017225266
model_602,Episode_Reward/lin_vel_xy_l2,533,-0.054366886615753174
model_602,Episode_Reward/lin_vel_xy_l2,534,-0.0537155419588089
model_602,Episode_Reward/lin_vel_xy_l2,535,-0.047017902135849
model_602,Episode_Reward/lin_vel_xy_l2,536,-0.04408017545938492
model_602,Episode_Reward/lin_vel_xy_l2,537,-0.038856081664562225
model_602,Episode_Reward/lin_vel_xy_l2,538,-0.03568589687347412
model_602,Episode_Reward/lin_vel_xy_l2,539,-0.03203977644443512
model_602,Episode_Reward/lin_vel_xy_l2,540,-0.02944866567850113
model_602,Episode_Reward/lin_vel_xy_l2,541,-0.028472494333982468
model_602,Episode_Reward/lin_vel_xy_l2,542,-0.027338555082678795
model_602,Episode_Reward/lin_vel_xy_l2,543,-0.02724417671561241
model_602,Episode_Reward/lin_vel_xy_l2,544,-0.02677498571574688
model_602,Episode_Reward/lin_vel_xy_l2,545,-0.02791680209338665
model_602,Episode_Reward/lin_vel_xy_l2,546,-0.02836574614048004
model_602,Episode_Reward/lin_vel_xy_l2,547,-0.02750205248594284
model_602,Episode_Reward/lin_vel_xy_l2,548,-0.025219688192009926
model_602,Episode_Reward/lin_vel_xy_l2,549,-0.022178150713443756
model_602,Episode_Reward/lin_vel_xy_l2,550,-0.019354168325662613
model_602,Episode_Reward/lin_vel_xy_l2,551,-0.01686110347509384
model_602,Episode_Reward/lin_vel_xy_l2,552,-0.014937395229935646
model_602,Episode_Reward/lin_vel_xy_l2,553,-0.012872787192463875
model_602,Episode_Reward/lin_vel_xy_l2,554,-0.011002791114151478
model_602,Episode_Reward/lin_vel_xy_l2,555,-0.009781191125512123
model_602,Episode_Reward/lin_vel_xy_l2,556,-0.009676145389676094
model_602,Episode_Reward/lin_vel_xy_l2,557,-0.00963008776307106
model_602,Episode_Reward/lin_vel_xy_l2,558,-0.008809034712612629
model_602,Episode_Reward/lin_vel_xy_l2,559,-0.008153283968567848
model_602,Episode_Reward/lin_vel_xy_l2,560,-0.007667343132197857
model_602,Episode_Reward/lin_vel_xy_l2,561,-0.007046778220683336
model_602,Episode_Reward/lin_vel_xy_l2,562,-0.007465100847184658
model_602,Episode_Reward/lin_vel_xy_l2,563,-0.008273805491626263
model_602,Episode_Reward/lin_vel_xy_l2,564,-0.007911927998065948
model_602,Episode_Reward/lin_vel_xy_l2,565,-0.008105447515845299
model_602,Episode_Reward/lin_vel_xy_l2,566,-0.00882660411298275
model_602,Episode_Reward/lin_vel_xy_l2,567,-0.008549417369067669
model_602,Episode_Reward/lin_vel_xy_l2,568,-0.011794405989348888
model_602,Episode_Reward/lin_vel_xy_l2,569,-0.008379125967621803
model_602,Episode_Reward/lin_vel_xy_l2,570,-0.010586731135845184
model_602,Episode_Reward/lin_vel_xy_l2,571,-0.007783712353557348
model_602,Episode_Reward/lin_vel_xy_l2,572,-0.004527189303189516
model_602,Episode_Reward/lin_vel_xy_l2,573,-0.019996896386146545
model_602,Episode_Reward/lin_vel_xy_l2,574,-0.03054177016019821
model_602,Episode_Reward/lin_vel_xy_l2,575,-0.04555323347449303
model_602,Episode_Reward/lin_vel_xy_l2,576,-0.055349938571453094
model_602,Episode_Reward/lin_vel_xy_l2,577,-0.05129444971680641
model_602,Episode_Reward/lin_vel_xy_l2,578,-0.04398677125573158
model_602,Episode_Reward/lin_vel_xy_l2,579,-0.043058864772319794
model_602,Episode_Reward/lin_vel_xy_l2,580,-0.0330343171954155
model_602,Episode_Reward/lin_vel_xy_l2,581,-0.03187662363052368
model_602,Episode_Reward/lin_vel_xy_l2,582,-0.03454134613275528
model_602,Episode_Reward/lin_vel_xy_l2,583,-0.026788493618369102
model_602,Episode_Reward/lin_vel_xy_l2,584,-0.02257753536105156
model_602,Episode_Reward/lin_vel_xy_l2,585,-0.021017983555793762
model_602,Episode_Reward/lin_vel_xy_l2,586,-0.017154773697257042
model_602,Episode_Reward/lin_vel_xy_l2,587,-0.01886327937245369
model_602,Episode_Reward/lin_vel_xy_l2,588,-0.012166434898972511
model_602,Episode_Reward/lin_vel_xy_l2,589,-0.011665420606732368
model_602,Episode_Reward/lin_vel_xy_l2,590,-0.010570184327661991
model_602,Episode_Reward/lin_vel_xy_l2,591,-0.006335711106657982
model_602,Episode_Reward/lin_vel_xy_l2,592,-0.006431380286812782
model_602,Episode_Reward/lin_vel_xy_l2,593,-0.005851497408002615
model_602,Episode_Reward/lin_vel_xy_l2,594,-0.004741996061056852
model_602,Episode_Reward/lin_vel_xy_l2,595,-0.005304660182446241
model_602,Episode_Reward/lin_vel_xy_l2,596,-0.004242140334099531
model_602,Episode_Reward/lin_vel_xy_l2,597,-0.004007878713309765
model_602,Episode_Reward/lin_vel_xy_l2,598,-0.0037403504829853773
model_602,Episode_Reward/lin_vel_xy_l2,599,-0.0034217729698866606
model_602,Episode_Reward/lin_vel_xy_l2,600,-0.0030318060889840126
model_602,Episode_Reward/lin_vel_xy_l2,601,-0.0024998877197504044
model_602,Episode_Reward/lin_vel_xy_l2,602,-0.002676619216799736
model_602,Episode_Reward/lin_vel_z_l2,483,-0.010997413657605648
model_602,Episode_Reward/lin_vel_z_l2,484,-0.011329053901135921
model_602,Episode_Reward/lin_vel_z_l2,485,-0.012730030342936516
model_602,Episode_Reward/lin_vel_z_l2,486,-0.012322042137384415
model_602,Episode_Reward/lin_vel_z_l2,487,-0.013225069269537926
model_602,Episode_Reward/lin_vel_z_l2,488,-0.010915306396782398
model_602,Episode_Reward/lin_vel_z_l2,489,-0.011311986483633518
model_602,Episode_Reward/lin_vel_z_l2,490,-0.013251506723463535
model_602,Episode_Reward/lin_vel_z_l2,491,-0.011674998328089714
model_602,Episode_Reward/lin_vel_z_l2,492,-0.008505597710609436
model_602,Episode_Reward/lin_vel_z_l2,493,-0.004003605805337429
model_602,Episode_Reward/lin_vel_z_l2,494,-0.003922746982425451
model_602,Episode_Reward/lin_vel_z_l2,495,-0.003947376273572445
model_602,Episode_Reward/lin_vel_z_l2,496,-0.004035145044326782
model_602,Episode_Reward/lin_vel_z_l2,497,-0.0040717292577028275
model_602,Episode_Reward/lin_vel_z_l2,498,-0.004111304879188538
model_602,Episode_Reward/lin_vel_z_l2,499,-0.00402011489495635
model_602,Episode_Reward/lin_vel_z_l2,500,-0.004051202908158302
model_602,Episode_Reward/lin_vel_z_l2,501,-0.004074884578585625
model_602,Episode_Reward/lin_vel_z_l2,502,-0.004103017970919609
model_602,Episode_Reward/lin_vel_z_l2,503,-0.0040175653994083405
model_602,Episode_Reward/lin_vel_z_l2,504,-0.004043159075081348
model_602,Episode_Reward/lin_vel_z_l2,505,-0.004025993403047323
model_602,Episode_Reward/lin_vel_z_l2,506,-0.0040031312964856625
model_602,Episode_Reward/lin_vel_z_l2,507,-0.004072617739439011
model_602,Episode_Reward/lin_vel_z_l2,508,-0.004099208861589432
model_602,Episode_Reward/lin_vel_z_l2,509,-0.0039958953857421875
model_602,Episode_Reward/lin_vel_z_l2,510,-0.00408749096095562
model_602,Episode_Reward/lin_vel_z_l2,511,-0.004060834646224976
model_602,Episode_Reward/lin_vel_z_l2,512,-0.0041454751044511795
model_602,Episode_Reward/lin_vel_z_l2,513,-0.004194325767457485
model_602,Episode_Reward/lin_vel_z_l2,514,-0.004148567095398903
model_602,Episode_Reward/lin_vel_z_l2,515,-0.004138247109949589
model_602,Episode_Reward/lin_vel_z_l2,516,-0.004186213947832584
model_602,Episode_Reward/lin_vel_z_l2,517,-0.004142602905631065
model_602,Episode_Reward/lin_vel_z_l2,518,-0.004211174789816141
model_602,Episode_Reward/lin_vel_z_l2,519,-0.004290416836738586
model_602,Episode_Reward/lin_vel_z_l2,520,-0.004268151242285967
model_602,Episode_Reward/lin_vel_z_l2,521,-0.004220167640596628
model_602,Episode_Reward/lin_vel_z_l2,522,-0.0041354950517416
model_602,Episode_Reward/lin_vel_z_l2,523,-0.0041548809967935085
model_602,Episode_Reward/lin_vel_z_l2,524,-0.0041633183136582375
model_602,Episode_Reward/lin_vel_z_l2,525,-0.004104359075427055
model_602,Episode_Reward/lin_vel_z_l2,526,-0.004114093258976936
model_602,Episode_Reward/lin_vel_z_l2,527,-0.0040904441848397255
model_602,Episode_Reward/lin_vel_z_l2,528,-0.004201125353574753
model_602,Episode_Reward/lin_vel_z_l2,529,-0.004095647484064102
model_602,Episode_Reward/lin_vel_z_l2,530,-0.004110035952180624
model_602,Episode_Reward/lin_vel_z_l2,531,-0.0041962251998484135
model_602,Episode_Reward/lin_vel_z_l2,532,-0.004226056393235922
model_602,Episode_Reward/lin_vel_z_l2,533,-0.004255784675478935
model_602,Episode_Reward/lin_vel_z_l2,534,-0.004232240840792656
model_602,Episode_Reward/lin_vel_z_l2,535,-0.004256980959326029
model_602,Episode_Reward/lin_vel_z_l2,536,-0.004204331431537867
model_602,Episode_Reward/lin_vel_z_l2,537,-0.004259050823748112
model_602,Episode_Reward/lin_vel_z_l2,538,-0.004190762992948294
model_602,Episode_Reward/lin_vel_z_l2,539,-0.004332381300628185
model_602,Episode_Reward/lin_vel_z_l2,540,-0.004297355189919472
model_602,Episode_Reward/lin_vel_z_l2,541,-0.0043011014349758625
model_602,Episode_Reward/lin_vel_z_l2,542,-0.004361397586762905
model_602,Episode_Reward/lin_vel_z_l2,543,-0.00431312620639801
model_602,Episode_Reward/lin_vel_z_l2,544,-0.004299463238567114
model_602,Episode_Reward/lin_vel_z_l2,545,-0.00430176081135869
model_602,Episode_Reward/lin_vel_z_l2,546,-0.0042639984749257565
model_602,Episode_Reward/lin_vel_z_l2,547,-0.004331597127020359
model_602,Episode_Reward/lin_vel_z_l2,548,-0.00427975133061409
model_602,Episode_Reward/lin_vel_z_l2,549,-0.004354957491159439
model_602,Episode_Reward/lin_vel_z_l2,550,-0.004368822555989027
model_602,Episode_Reward/lin_vel_z_l2,551,-0.004428876098245382
model_602,Episode_Reward/lin_vel_z_l2,552,-0.00434823427349329
model_602,Episode_Reward/lin_vel_z_l2,553,-0.004333039745688438
model_602,Episode_Reward/lin_vel_z_l2,554,-0.004407672211527824
model_602,Episode_Reward/lin_vel_z_l2,555,-0.004485849291086197
model_602,Episode_Reward/lin_vel_z_l2,556,-0.004547473043203354
model_602,Episode_Reward/lin_vel_z_l2,557,-0.004371884278953075
model_602,Episode_Reward/lin_vel_z_l2,558,-0.00436641788110137
model_602,Episode_Reward/lin_vel_z_l2,559,-0.004425613209605217
model_602,Episode_Reward/lin_vel_z_l2,560,-0.004365683998912573
model_602,Episode_Reward/lin_vel_z_l2,561,-0.004317102022469044
model_602,Episode_Reward/lin_vel_z_l2,562,-0.004513818304985762
model_602,Episode_Reward/lin_vel_z_l2,563,-0.004506704863160849
model_602,Episode_Reward/lin_vel_z_l2,564,-0.00444781593978405
model_602,Episode_Reward/lin_vel_z_l2,565,-0.004418990109115839
model_602,Episode_Reward/lin_vel_z_l2,566,-0.004449540749192238
model_602,Episode_Reward/lin_vel_z_l2,567,-0.004488635808229446
model_602,Episode_Reward/lin_vel_z_l2,568,-0.004518024157732725
